FishKey,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90,Age_91,Age_92,Age_93,Age_94,Age_95,Age_96,Age_97,Age_98,Age_99,Age_100,Age_101,Age_102,Age_103,Age_104,Age_105,Age_106,Age_107,Age_108,Age_109,Age_110,Age_111,Age_112,Age_113,Age_114,Age_115,Age_116,Age_117,Age_118,Age_119,Age_120,Age_121,Age_122,Age_123,Age_124,Age_125,Age_126,Age_127,Age_128,Age_129,Age_130,Age_131,Age_132,Age_133,Age_134,Age_135,Age_136,Age_137,Age_138,Age_139,Age_140,Age_141,Age_142,Age_143,Age_144,Age_145,Age_146,Age_147,Age_148,Age_149,Age_150,Age_151,Age_152,Age_153,Age_154,Age_155,Age_156,Age_157,Age_158,Age_159,Age_160,Age_161,Age_162,Age_163
29_MAY_LAP02,1.36410267,1.675853089,2.030829406,2.515483419,2.922854765,3.329571173,3.744146836,4.056552193,4.589016669,5.178460739,5.830123905,6.438561172,7.109872474,7.83488868,8.597891281,9.258068639,9.911696619,10.64915664,11.4062648,11.99898356,12.44827093,12.84647315,13.16149826,13.46735423,13.79416822,14.10329889,14.35283022,14.53752269,14.7713355,15.04902916,15.27956728,15.6207899,15.94170945,16.20630435,16.55997079,16.81539655,17.09112539,17.35179065,17.60459667,17.84954342,18.07615192,18.31258449,18.57259482,18.83849959,19.13125681,19.35459062,19.60150219,19.84644895,20.11431853,20.30490544,20.48108373,20.69786816,20.9166174,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_MAR_LAP01,2.214932668,2.708447612,3.299153683,3.912537683,4.426570753,5.086390514,5.747290176,6.437347176,7.439495684,8.383329515,9.097144346,10.04853749,11.25694716,12.52367152,13.83575173,15.21370592,16.29468723,17.2622789,18.1100015,19.0268378,19.71257519,20.55705809,21.4080204,22.08403869,23.13046315,23.9360696,24.52569577,25.02677002,25.56024132,26.16822581,26.60990549,27.13581748,27.74380197,28.41766045,28.92845381,29.39605112,29.96623907,30.50942948,31.04830028,31.69192152,32.19731538,32.69946953,33.16490704,33.54287253,34.15733643,34.66597,35.19620159,35.69511604,36.36681472,36.94024237,37.55902587,38.1205746,38.53633665,39.00393396,39.28794803,39.58816062,40.0309202,40.493118,40.94559669,41.29116514,41.66265123,42.08597258,42.45313906,42.76631046,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_MAY_LAP02,1.978015399,2.352393902,2.667050119,3.013795923,3.565558526,4.075426392,4.534485747,5.055050141,5.786870977,6.503538397,7.111457775,7.845952743,8.512703029,9.333661603,10.42381615,11.73948917,13.06942424,14.50275907,15.68205136,16.80607824,17.55037836,18.44353851,19.10672328,20.03286439,20.65237167,21.28257549,22.02509285,22.60805366,22.99134594,23.53419477,23.99503688,24.31593274,24.75449041,25.09499657,25.3855856,25.67617463,25.94804473,26.16554082,26.37323175,26.60498987,26.84120488,27.07563713,27.39920712,27.78160802,28.16668305,28.48044789,28.84412987,29.28268754,29.64904365,30.01807389,30.35412316,30.71245687,31.15368868,31.47369316,31.76160806,32.04595744,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31_MAR_LAP02,1.928727492,2.32331634,2.74970057,3.179345865,3.714975768,4.131576804,4.718568478,5.105004664,5.621883444,6.221919378,6.936907848,7.577707093,8.194048351,8.72397139,9.299549338,9.86778989,9.831918176,10.39771293,10.98878093,11.60756799,12.59404011,13.40604526,13.9889606,14.50176305,14.93548468,15.34148725,15.67085481,16.02141928,16.40377913,16.78287792,17.08289589,17.38535965,17.66010437,17.99273298,18.37020124,18.75337636,18.99795623,19.41537253,19.80017818,20.23063874,20.6032154,20.94236615,21.30026802,21.60354705,21.90356502,22.31201339,22.61773822,22.96504163,23.29603971,23.6172546,23.90993517,24.29881715,24.66976328,25.10837651,25.45241885,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_APRIL_LAPO2,1.365613242,1.697305424,2.069955548,2.266016514,2.682981787,3.028774244,3.490726109,3.792203416,4.12053839,4.467002289,4.68119218,5.04041347,5.41574936,6.038847225,6.639116072,7.064138646,7.628149643,8.107558992,8.544667515,9.130164646,9.513557836,9.875464893,10.30183035,10.65366578,10.96252895,11.26064905,11.57958384,11.82466004,12.18723854,12.47461557,12.79422181,13.01512611,13.19104383,13.45693473,13.7530405,14.03840321,14.35398079,14.66620117,14.92403477,15.20066873,15.51356055,15.7351363,15.98155539,16.26758954,16.54019485,16.84771513,17.10756306,17.32242439,17.45536984,17.63934486,17.7769904,17.91262161,18.10398249,18.25908551,18.4652181,18.66262195,18.89762653,19.11920228,19.36696426,19.51871007,19.75237177,19.90076038,20.11092162,20.36271224,20.59167385,20.83809294,21.04288265,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_APRIL_LAP01,2.156931482,2.474927711,2.800837873,3.090056163,3.645470391,4.161314953,4.886519023,5.614600887,6.305990878,7.147026154,7.957125145,8.852838505,9.558617466,10.26223808,10.96226145,11.81840515,12.6457709,13.43500589,14.02351475,14.64152099,15.44514495,15.80702753,16.15452115,16.57683741,16.84591114,17.16894351,17.45528401,17.73227167,18.09055702,18.56899026,18.8100055,19.0920293,19.34815296,19.59132655,19.79996661,20.11004891,20.36545312,20.59423773,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35_AUGUST_LAP02,3.183980277,3.849316869,4.690704723,5.461214797,6.19857236,7.109694806,8.338624078,9.501248329,10.72674803,11.98082748,13.5024134,14.77592708,16.12031855,17.81452616,19.46300616,20.86912989,22.24896024,23.3647137,24.58335427,25.71053963,26.67424881,27.64824671,28.28728993,28.84745304,29.56766275,30.17812622,30.6616956,31.17956068,31.70199852,32.13069478,32.63598477,33.0681106,33.56768463,34.17014577,34.77260692,35.33962917,35.83691682,36.12500071,36.5274036,36.80748515,37.25332926,37.56542013,37.90837714,38.26505243,38.69946464,38.94868006,39.32136001,39.82779318,40.07700861,40.47255236,40.89438947,41.18018698,41.67518826,42.23077861,42.69148419,43.15447614,43.66776846,44.20964053,44.94013896,45.47858145,46.07189708,46.2982487,46.37712881,46.59890767,46.8481231,47.06875877,47.39571112,47.63692421,47.90786025,48.17193714,48.41543662,48.74581853,49.00760905,49.25682447,49.38600494,49.67408883,49.98503651,50.24454065,50.55777471,50.78298315,51.06420789,51.24368873,51.58550254,51.90445256,52.16052712,52.52749112,52.78585206,53.13452502,53.52892558,53.9153238,54.26399676,54.73384786,55.13396437,55.5077875,55.89990168,56.36403683,56.85675173,57.30373902,57.6501256,58.00222813,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36_AUGUST_LAP01,3.924765927,4.740852651,5.379352396,6.116812824,6.679397525,7.458882353,8.386130391,9.139858328,9.934255039,10.89810497,11.8456874,13.07930686,14.24107816,15.40962759,16.73000711,18.33642366,19.48328308,20.63014249,21.97221202,23.03502264,23.89042251,24.38115905,24.96678939,25.65680291,26.18549697,26.95820367,27.5750134,28.30298445,28.96046295,29.79146156,30.42182755,31.16877736,31.92521655,32.48237875,33.27406421,33.96543336,34.43447988,35.39426294,36.23746217,37.18233335,38.00113132,38.66945484,39.51265408,40.13488631,40.89403675,41.7169016,42.56416772,43.24740312,43.99435293,44.68843333,45.40420374,46.0223691,46.93470526,47.6938557,48.41775987,49.13217466,49.79507567,50.49864545,51.19272585,51.80817996,52.33822964,53.02146504,53.59082787,54.18323634,54.81495795,55.63917843,56.21396377,57.00700485,57.52349828,57.98305542,58.42498942,58.84930029,59.28716742,59.77383708,60.39471369,60.99118904,61.42634491,61.76796261,62.0987353,62.60438372,62.78603758,63.14392279,63.5600999,64.04541393,64.59308675,64.94826071,65.37799408,65.73452366,66.08427512,66.64008169,67.16877575,67.55648472,67.99841873,68.38883895,68.82535046,69.22390444,69.77293288,70.15386373,70.5361502,71.00248547,71.66945336,72.43131505,73.01423414,73.59986448,74.23429735,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37_AUGUST_LAP01,3.439744415,4.067594038,4.752617151,5.32541082,6.066548655,6.728278865,7.518120044,8.208436998,8.917811783,9.8167061,10.67642599,11.8696579,13.35722741,14.75586039,16.02638239,17.17514603,18.05286498,19.2662135,20.40862453,21.25034536,22.01689363,22.89355381,23.73527464,24.25724743,24.84909893,25.19849248,25.75434586,26.10797448,26.53783443,27.07780628,27.71730235,28.20221825,28.47008664,28.9126518,29.28004441,29.74907879,30.18635011,30.771849,31.17841604,31.3869934,31.63898027,31.91955388,32.20648009,32.49234755,32.74327564,33.00055635,33.31289301,33.44418028,33.69828468,34.02438533,34.33883952,34.66494017,34.958219,35.36690358,35.78511707,36.10063003,36.65224834,37.11387133,37.56173034,37.92171157,38.32510231,38.83860495,39.30234548,39.69197223,40.0741876,40.40028824,40.73591781,41.05990092,41.33094561,41.51728884,41.77033447,42.06255453,42.41935946,42.76875301,43.23461108,43.41354293,43.87728346,44.30820217,44.57501179,44.88311338,45.11180734,45.43579045,45.71636406,46.01387796,46.26692359,46.42150377,46.70313615,47.02076665,47.34051468,47.75978695,48.20658718,48.64915235,49.11183411,49.62427798,50.08695975,50.54223013,50.82174497,51.24419354,51.76616633,52.16532199,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38_AUGUST_LAP01,3.256409384,3.875800708,4.554541375,5.24515191,6.249774424,7.364462992,8.383113532,9.338098413,10.33840461,11.64085292,12.80733728,14.44861638,15.66581745,16.61109062,17.64592734,18.85773301,20.15910224,21.88670766,23.05858741,23.94451124,24.85633296,25.51241297,26.51271917,27.07276115,27.767688,28.12270498,28.64929551,29.22876092,29.68844855,30.12008014,30.68012212,31.07938134,31.39123516,31.85200187,32.25449833,32.62893873,33.1328686,33.58284453,33.85693058,34.33064625,34.70400757,35.16693244,35.54568916,35.92120864,36.31615154,36.68303839,36.92691023,37.24847576,37.62399524,37.91210932,38.18079998,38.46136051,38.81314026,39.1390221,39.4983554,39.8263954,40.14040738,40.49110804,40.82778068,41.17848134,41.4676745,41.83240319,42.12483359,42.44963636,42.84673742,43.29239703,43.61827887,44.00566822,44.52794244,45.00813258,45.48508548,45.87463298,46.25878509,46.73465892,47.25801221,47.62381998,47.94106919,48.31443052,48.61657263,48.9154775,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39_AUGUST_LAP02,3.360503255,4.195270718,5.014958511,5.834646303,6.686647675,7.552651598,8.978757561,10.04618279,11.83204661,12.91670575,14.34388883,15.65797438,16.50028168,17.25103384,18.42186253,19.55176068,20.73443768,21.65322045,22.40289549,23.05670691,24.11228383,25.31434897,26.09095199,26.80508209,27.45566216,27.93390313,28.60063998,29.30076753,29.8070136,30.18400536,30.59438782,31.15556698,31.66396729,31.98710308,32.37271179,32.88757482,33.48753028,34.08210013,34.62927674,35.01919393,35.36818059,35.73547827,36.16417175,36.46899652,36.94508325,37.28114447,37.70768372,38.19561877,38.51121472,38.97222179,39.44507716,39.8597681,40.13120216,40.36278281,40.60298042,40.79039918,41.1544655,41.50668352,41.80396845,42.06032284,42.29082637,42.48686209,42.69474611,42.98556833,43.24192272,43.52305086,43.84295529,43.99590624,44.18871059,44.3341217,44.61955831,44.85221608,45.07194842,45.31106891,45.64389878,45.88409638,46.11567703,46.31063563,46.58099257,46.97198688,47.32420489,47.60748727,47.88969253,48.10511639,48.38085893,48.6576786,48.91511011,49.21993488,49.48059775,49.71540976,50.09240151,50.34660167,50.63957812,50.91316643,51.1964488,51.39033028,51.67253554,52.04521882,52.41682498,52.73457517,53.10510422,53.57688247,53.87309028,54.27485578,54.48058557,54.7778705,55.10208341,55.39829122,55.67295664,55.97778141,56.29122313,56.62836147,56.99350491,57.31556359,57.73887148,58.05123607,58.26019722,58.5768703,58.9506307,59.43856574,59.76924137,60.08591445,60.41874431,60.77203944,61.08117269,61.22335243,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_MAR_LAP01,2.185318175,2.488235698,2.946255321,3.446954045,3.926833695,4.604494546,5.237394388,5.927546683,6.883142168,7.714864165,8.657968206,9.739519088,10.7596537,11.5643109,12.58236361,13.62644016,14.52270128,15.51785301,16.65561539,17.89122742,18.91136203,19.66293059,20.56127363,21.43775663,22.11749939,22.81493836,23.42285531,24.00578938,24.60954252,25.19039468,25.6192676,25.93675847,26.35834471,26.8756987,27.44614132,27.83962181,28.33719767,28.77127536,29.2043121,29.56135921,29.96316733,30.59086241,31.19982032,31.68594569,32.19080823,32.6477869,33.16201802,33.82822838,34.25501939,34.57979694,35.07841376,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_JUNE_LAP02,3.877681708,4.605156288,5.408715367,6.303041915,7.055877995,8.145087643,9.510604149,10.67322866,12.57267147,14.37600754,15.70548402,17.34330294,19.13195604,20.50414662,21.56265551,22.74530226,24.2069255,25.62183019,27.66676791,29.52750105,31.3708816,32.69234918,34.44496226,35.33261473,36.34440506,37.00513885,37.63517189,38.45474875,39.21425891,39.95641647,40.5277176,41.03094314,41.51014199,41.98400158,42.60068646,43.18400094,43.76197615,44.27854985,44.91792659,45.47587957,46.01381031,46.51837067,47.08833699,47.60758031,48.08811398,48.65541067,49.29078297,49.75663366,50.08499834,50.65629947,51.13015906,51.67743352,52.12459679,52.54639857,52.9815485,53.35796654,53.86386171,54.50457327,54.91035725,55.40957834,55.73527338,56.39467236,56.84850971,57.31969967,57.72681847,58.26875366,58.67453765,59.23382545,59.52081083,60.04005416,60.4845478,60.75418058,61.00379113,61.32147727,61.6631901,62.10100967,62.61624854,62.81513609,63.1208089,63.37709352,63.55729364,63.82559161,64.21535781,64.47030761,64.80267673,65.35662527,65.67831586,66.08143022,66.49922755,66.98376566,67.42558967,68.07831457,68.60423197,69.16351977,69.75350833,70.20334124,70.53571036,70.87074911,71.32191683,71.8531735,72.32569827,72.68342889,73.10122622,73.46696573,73.97953498,74.47608643,74.97664234,75.60133611,76.10189201,76.60511755,77.14571792,77.62625159,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42_JUNE_LAP02,3.458207138,3.809331045,4.307288585,4.926543476,5.591763677,6.274859278,6.93114178,7.845340751,8.751878838,9.720980821,10.77562936,12.09330162,13.08155581,14.1502493,15.52665502,16.77154887,17.81853652,19.24346117,20.85352389,22.68319864,24.50904296,26.16507099,27.43422431,28.48121196,29.44903712,30.41430866,31.05016214,31.97074518,32.47891724,33.07263584,33.74807056,34.28560934,34.86783662,35.41686672,35.78714284,36.13443631,36.4842834,36.79710288,37.13290502,37.43167954,37.79940203,38.19393762,38.59102684,38.88724774,39.25752386,39.60864776,39.92274406,40.17299964,40.52667718,40.92632003,41.19700464,41.50344005,41.91712785,42.33209247,42.69215407,43.07136789,43.45185853,43.84767093,44.13750775,44.50778387,44.91891805,45.29813187,45.77949082,46.1816873,46.53919528,46.97969618,47.37167814,47.74706152,48.04072878,48.39185269,48.7251012,49.20646015,49.55503043,49.93552107,50.34154798,50.67479649,51.09231474,51.47025174,51.84946556,52.2210185,52.60661639,52.92071268,53.23480898,53.52081536,53.76341006,54.11070352,54.43501433,54.84997895,55.23813047,55.61606747,55.95186961,56.19191068,56.50345334,56.82393371,57.2095316,57.51213657,57.86326047,58.29354686,58.6650998,58.98430335,59.23328212,59.53971753,59.86658196,60.24579578,60.60202695,60.99273209,61.32725742,61.62986238,61.9733254,62.36658418,62.69344862,62.92838243,63.31270351,63.54636051,63.82215237,64.12603416,64.50524798,64.80912976,65.10279702,65.41306288,65.69523882,66.016996,66.48431,66.75371779,66.97077621,67.23507675,67.55300349,67.86965341,68.15438298,68.51316777,68.82981769,69.09794868,69.46950161,69.77338339,70.04279119,70.36071793,70.57139227,70.73865493,70.9608206,71.19703123,71.40515195,71.71924824,72.00780825,72.28360012,72.53513252,72.72537784,73.12246705,73.49912725,73.83365257,74.19882143,74.56143667,74.86531845,75.18069156,75.67354184,76.03488026,76.21491106,76.58901762,76.87502401,77.18273623,77.45980491,77.83008103,78.05863078,78.36761981,78.6
43_JUNE_LAP01,3.852677577,4.656125718,5.239467556,5.946694362,6.620243702,7.166299773,7.863904446,8.67336642,9.586266328,10.46909707,11.46859618,12.40795695,13.38219796,14.25901487,15.13102071,15.88876372,16.55990752,17.21180706,17.8492734,18.59378597,19.14705864,19.72077835,20.36906959,21.00653593,21.67647697,22.27184647,22.87082428,23.54076532,24.16500122,24.62445809,25.1620948,25.66124297,26.10506387,26.56091244,27.11057681,27.60972499,28.22193322,28.836547,29.57504574,30.11388521,30.69361875,31.30823252,31.84586922,32.33539526,32.73591656,33.2615256,33.73902397,34.28989111,34.87804402,35.35313685,35.75967199,36.16019329,36.517415,36.83735093,37.14646197,37.54938881,38.02568441,38.43221955,38.84356575,39.19116532,39.45457122,39.80818463,40.2423834,40.52262803,40.93637977,41.23586867,41.55460184,41.87574054,42.44104088,42.85840092,43.22524476,43.60050796,43.94089093,44.24037983,44.56031577,44.8730351,45.13523824,45.39744137,45.67407771,46.00002748,46.24779742,46.59539699,46.88165545,47.19076649,47.49386369,47.81019133,48.07720553,48.38391103,48.7134691,49.04663547,49.60351644,50.06417608,50.52122742,50.97948152,51.24890126,51.70835813,52.08241857,52.4709122,52.90150267,53.33930974,53.83725515,54.31234799,54.65994756,55.05204949,55.38160756,55.61734983,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44_JUNE_LAP02,3.564310374,4.354565882,5.427810362,6.337837136,7.196197874,8.159064913,9.340338377,10.43471896,11.56667485,12.60469248,13.78126904,15.01068585,15.74222996,16.46203178,17.07380462,17.74311463,18.30556989,18.74238274,19.2590431,19.60778885,20.12914612,20.7092148,21.29985153,21.89870786,22.49169305,23.18213917,23.88667603,24.59356134,25.40730141,25.95801439,26.3302447,26.70482346,27.28254368,27.90488457,28.41332534,28.76207108,29.101423,29.54410699,29.99735904,30.40599042,30.89094662,31.2913584,31.74578467,32.09218196,32.71921976,33.18069141,33.52239178,33.88640249,34.21166367,34.61677237,34.93263972,35.29782466,35.70528181,36.13739775,36.65523234,37.11905244,37.80832433,38.41657449,38.78528211,39.27023831,39.6166356,40.24837031,40.57950264,40.92237724,41.42494687,41.83005556,42.26099727,42.65318945,42.96083722,43.25204578,43.69238132,44.1010127,44.57187816,44.86308673,45.23766549,45.80012075,46.11011697,46.45651426,46.71836712,47.23033057,47.67771148,48.06403252,48.32705961,48.68285073,49.06447486,49.43318248,49.87938916,50.35495154,50.72013647,51.06888222,51.30842475,51.54679305,52.0669761,52.313564,52.54371271,52.82200476,53.12612984,53.40911881,53.89055233,54.33558478,54.81819253,55.25617961,55.66833367,56.01825364,56.36465093,56.74275238,57.25589005,57.65982452,57.98860839,58.42894392,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45_JUNE_LAP01,3.353023636,3.81112995,4.229196125,4.900457306,5.57525144,6.247690272,7.247516137,8.212012465,9.165909933,10.28938917,11.54712065,13.1769899,14.66789631,15.99393156,17.69210458,18.88388759,20.172238,21.2580324,22.26610182,23.51441209,24.10441534,24.81100606,25.59296645,26.14999546,26.96139714,27.54904508,28.27447822,28.76202581,29.36145027,29.7854047,30.08923871,30.55794389,31.01487255,31.48475538,32.01823137,32.35503961,32.90264741,33.39137266,33.81650474,34.32996066,34.69267723,35.00357715,35.38160318,35.8491307,36.33785595,36.82540354,37.48135526,37.74632678,38.19972249,38.52004361,38.87333897,39.26314152,39.85196712,40.30889578,40.71989605,41.01666415,41.34405118,41.73503138,42.25673085,42.67832998,42.92328143,43.26715558,43.49797521,43.85244822,44.05264893,44.33764052,44.65207338,45.08073842,45.44227734,45.7519996,46.06172187,46.35731231,46.72120653,47.05919243,47.33711811,47.80935624,48.13321032,48.3675629,48.69612759,48.99171804,49.22253767,49.52637168,49.83020569,50.0421829,50.22354119,50.56152708,50.85947283,51.18803752,51.53426697,51.89698354,52.32682622,52.69425339,52.97688968,53.23126234,53.56924823,53.99555796,54.40066998,54.72687936,54.98714027,55.45584545,55.92337297,56.31906377,56.73006404,57.0397863,57.49318201,57.87827395,58.34933443,58.64492488,58.93109412,59.21726336,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46_MAY_LAP02,2.43088058,3.169396423,3.641063436,4.283607331,4.848905512,5.279608888,5.885870706,6.519051484,7.141698756,8.219627586,9.257763169,10.16013356,11.06601511,11.74952265,12.49506083,13.48169927,14.37236576,15.16120836,16.18295848,17.30653251,18.47107017,19.27161666,19.90830861,20.50988887,21.17935172,21.64750757,22.2631325,22.6914951,23.33637977,23.80453562,24.33238133,24.90002029,25.48755587,26.11956626,26.68603483,27.36486081,28.08230964,28.80912158,29.3252634,30.03217873,30.7671834,31.64848678,32.49350807,33.30575846,33.84413768,34.36262028,34.69501093,35.06368365,35.46512729,35.85486703,36.25631067,36.64956157,37.03344937,37.34360261,37.81878079,38.28576625,38.53037767,38.86042754,39.26304157,39.58840988,39.96644573,40.17711585,40.57855949,40.89573507,41.25036313,41.55583481,42.0415465,42.57173299,42.89124936,43.33248624,43.86735429,44.36359949,44.79313247,45.22266546,45.73529611,46.19642961,46.60957714,46.99580572,47.39607896,47.70623221,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47_MAY_LAP01,3.363889229,3.958543487,4.779166363,5.50140099,6.327429814,7.102642728,7.749194086,8.400070201,9.192582149,9.991581234,10.88680619,11.89447486,12.62211543,13.40814024,14.13578082,15.07317217,16.04624277,17.15770564,18.1253703,19.12114588,20.32559105,20.87916011,21.32136664,21.8014148,22.49445731,23.0134283,23.43076747,23.94973846,24.43086781,24.73576327,25.06660727,25.34771656,25.79100428,26.19645036,26.60946478,27.0624832,27.48955308,27.95662697,28.36207305,28.80968553,29.14593549,29.49299733,29.93952862,30.41633322,30.92232993,31.43481378,31.83593511,32.23165049,32.72142936,33.11714474,33.5355651,34.0015578,34.44484552,34.84596685,35.27736148,35.71956801,36.20826569,36.54559684,37.01807667,37.4602832,37.83545598,38.26144467,38.48525091,38.79447112,39.12747751,39.42047988,39.78808433,40.12433428,40.47355851,40.82818868,41.25742094,41.61961944,42.00668531,42.4315928,42.85217554,43.2295107,43.57981612,43.89984823,44.2231239,44.53126293,44.87940597,45.21133116,45.50649591,45.82652802,46.24062362,46.66553112,47.07962672,47.51642731,47.87105748,48.18892721,48.58788616,48.94359752,49.36850502,49.62907171,49.90045029,50.14696151,50.32860135,50.53835213,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48_MAY_LAP01,2.949039572,3.446376565,3.919617773,4.228043816,4.718633989,5.160068762,5.796197474,6.486300744,7.434710823,8.253003667,9.168643479,9.860674412,10.61535438,11.85484154,13.17047138,14.16418153,15.08560433,15.80462254,16.53713439,17.25326111,17.76312791,18.36745019,18.8377999,19.43441153,19.93656768,20.37221946,20.91871186,21.27725713,21.64544072,21.90953052,22.2651843,22.63529555,22.98131101,23.29166472,23.57599498,23.91526362,24.21019603,24.42320276,24.67572658,24.89162481,25.23089346,25.43811721,25.71859214,25.98750109,26.24773557,26.58122123,26.80386627,27.08819653,27.42457368,27.68769965,27.96335543,28.18214515,28.48189671,28.77297379,29.16236167,29.48235368,29.80427337,30.13775902,30.54835119,30.88183685,31.2056842,31.4977251,31.8630172,32.09819206,32.36517335,32.66299725,32.96853179,33.23069393,33.45526664,33.79549912,34.11356347,34.35741281,34.72752407,35.03691394,35.38100174,35.72219805,36.07881566,36.42290347,36.68602943,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49_MAY_LAP01,3.24460191,3.903495101,4.419150642,5.087960286,5.942978876,6.643741534,7.683867241,8.662290575,9.630797456,10.93976921,12.05481923,13.00128955,14.14939441,15.40217293,16.52273209,17.71491007,18.77266503,19.63539641,20.48160038,21.40603414,22.26876552,23.12047863,23.85209247,24.61896482,25.33184758,26.05574863,26.77524237,27.38455329,27.77129495,28.18998962,28.53926912,28.85990109,29.23782812,29.78543668,30.23388071,30.57434558,31.00405853,31.41724406,31.82822594,32.16869081,32.52458128,32.91352659,33.24076953,33.52724483,33.87872799,34.29852449,34.69958991,35.02352737,35.42569461,35.71988271,36.08348598,36.50879162,36.94070822,37.35940289,37.67011841,38.02380523,38.40834322,38.72016057,39.02206146,39.47711646,40.01811405,40.49961292,41.06815621,41.59703369,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
